,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
1023,veris,1.4.0,action.hacking,action.hacking.variety.Forced browsing,Forced browsing or predictable resource location. Child of 'Exploit vuln'.,related-to,T1583.003,Acquire Infrastructure: Virtual Private Server,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1024,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.003,Acquire Infrastructure: Virtual Private Server,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1025,veris,1.4.0,action.hacking,action.hacking.variety.Forced browsing,Forced browsing or predictable resource location. Child of 'Exploit vuln'.,related-to,T1583.004,Acquire Infrastructure: Server,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1026,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.004,Acquire Infrastructure: Server,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1027,veris,1.4.0,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1583.005,Acquire Infrastructure: Botnet,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1028,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.005,Acquire Infrastructure: Botnet,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1029,veris,1.4.0,value_chain.development,value_chain.development.variety.Bot,"A small program that can be distributed, installed, and controlled en mass.",related-to,T1583.005,Acquire Infrastructure: Botnet,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1030,veris,1.4.0,action.hacking,action.hacking.variety.Forced browsing,Forced browsing or predictable resource location. Child of 'Exploit vuln'.,related-to,T1583.006,Acquire Infrastructure: Web Services,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1031,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1583.006,Acquire Infrastructure: Web Services,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1032,veris,1.4.0,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1583.006,Acquire Infrastructure: Web Services,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1033,veris,1.4.0,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1583.006,Acquire Infrastructure: Web Services,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1034,veris,1.4.0,value_chain.development,value_chain.development.variety.Website,Development of any full website controlled by the attacker,related-to,T1583.006,Acquire Infrastructure: Web Services,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1035,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584,Compromise Infrastructure,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1036,veris,1.4.0,action.malware,action.malware.vector.Web application - download,Web via user-executed or downloaded content. Child of 'Web application'.,related-to,T1584,Compromise Infrastructure,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1037,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.001,Compromise Infrastructure: Domains,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1038,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1584.001,Compromise Infrastructure: Domains,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1039,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.002,Compromise Infrastructure: DNS Server,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1040,veris,1.4.0,action.malware,action.malware.variety.Backdoor or C2,"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",related-to,T1584.002,Compromise Infrastructure: DNS Server,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1041,veris,1.4.0,action.malware,action.malware.variety.C2,Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,related-to,T1584.002,Compromise Infrastructure: DNS Server,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1042,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.003,Compromise Infrastructure: Virtual Private Server,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1043,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.004,Compromise Infrastructure: Server,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1044,veris,1.4.0,action.hacking,action.hacking.variety.DoS,Denial of service,related-to,T1584.005,Compromise Infrastructure: Botnet,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1045,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.005,Compromise Infrastructure: Botnet,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1046,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1584.006,Compromise Infrastructure: Web Services,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1047,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1585,Establish Accounts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1048,veris,1.4.0,value_chain.development,value_chain.development.variety.Persona,"A fake representation of a person, such as fake social media profiles",related-to,T1585,Establish Accounts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1049,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1585.001,Establish Accounts: Social Media Accounts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1050,veris,1.4.0,value_chain.development,value_chain.development.variety.Persona,"A fake representation of a person, such as fake social media profiles",related-to,T1585.001,Establish Accounts: Social Media Accounts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1051,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1585.002,Establish Accounts: Email Account,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1052,veris,1.4.0,value_chain.development,value_chain.development.variety.Persona,"A fake representation of a person, such as fake social media profiles",related-to,T1585.002,Establish Accounts: Email Account,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1053,veris,1.4.0,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1586,Compromise Account,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1054,veris,1.4.0,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1586.001,Compromise Account: Social Media Accounts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1055,veris,1.4.0,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1586.001,Compromise Account: Social Media Accounts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1056,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1586.001,Compromise Account: Social Media Accounts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1057,veris,1.4.0,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1586.002,Compromise Account: Email Accounts,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1058,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587,Develop Capabilities,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1059,veris,1.4.0,value_chain.development,value_chain.development.variety.Unknown,Nothing is known about the need for or type of development investment other than it was present.,related-to,T1587,Develop Capabilities,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1060,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.001,Develop Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1061,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1587.001,Develop Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1062,veris,1.4.0,value_chain.development,value_chain.development.variety.Bot,"A small program that can be distributed, installed, and controlled en mass.",related-to,T1587.001,Develop Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1063,veris,1.4.0,value_chain.development,value_chain.development.variety.Payload,The portion a program that causes a negative effect.,related-to,T1587.001,Develop Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1064,veris,1.4.0,value_chain.development,value_chain.development.variety.Ransomware,Ransomware (encrypt or seize stored data),related-to,T1587.001,Develop Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1065,veris,1.4.0,value_chain.development,value_chain.development.variety.Trojan,A program which masquerades as another program to get a target to execute malicious content,related-to,T1587.001,Develop Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1066,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.002,Develop Capabilities: Code Signing Certificates,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1067,veris,1.4.0,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1587.002,Develop Capabilities: Code Signing Certificates,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1068,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.003,Develop Capabilities: Digital Certificates,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1069,veris,1.4.0,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1587.003,Develop Capabilities: Digital Certificates,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1070,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.004,Develop Capabilities: Exploits,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1071,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1587.004,Develop Capabilities: Exploits,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1072,veris,1.4.0,value_chain.development,value_chain.development.variety.Exploit,"Code to exploit a vulnerability, including web injects.",related-to,T1587.004,Develop Capabilities: Exploits,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1073,veris,1.4.0,value_chain.development,value_chain.development.variety.Exploit Kits,Code sets capable of selecting and trying multiple exploits against a target.,related-to,T1587.004,Develop Capabilities: Exploits,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1074,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588,Obtain Capabilities,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1075,veris,1.4.0,value_chain.development,value_chain.development.variety.Unknown,Nothing is known about the need for or type of development investment other than it was present.,related-to,T1588,Obtain Capabilities,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1076,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.001,Obtain Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1077,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.001,Obtain Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1078,veris,1.4.0,value_chain.development,value_chain.development.variety.Bot,"A small program that can be distributed, installed, and controlled en mass.",related-to,T1588.001,Obtain Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1079,veris,1.4.0,value_chain.development,value_chain.development.variety.Payload,The portion a program that causes a negative effect.,related-to,T1588.001,Obtain Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1080,veris,1.4.0,value_chain.development,value_chain.development.variety.Ransomware,Ransomware (encrypt or seize stored data),related-to,T1588.001,Obtain Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1081,veris,1.4.0,value_chain.development,value_chain.development.variety.Trojan,A program which masquerades as another program to get a target to execute malicious content,related-to,T1588.001,Obtain Capabilities: Malware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1082,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.002,Obtain Capabilities: Tool,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1083,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.003,Obtain Capabilities: Code Signing Certificates,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1084,veris,1.4.0,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1588.003,Obtain Capabilities: Code Signing Certificates,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1085,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.004,Obtain Capabilities: Digital Certificates,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1086,veris,1.4.0,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1588.004,Obtain Capabilities: Digital Certificates,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1087,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.005,Obtain Capabilities: Exploits,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1088,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.005,Obtain Capabilities: Exploits,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1089,veris,1.4.0,value_chain.development,value_chain.development.variety.Exploit,"Code to exploit a vulnerability, including web injects.",related-to,T1588.005,Obtain Capabilities: Exploits,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1090,veris,1.4.0,value_chain.development,value_chain.development.variety.Exploit Kits,Code sets capable of selecting and trying multiple exploits against a target.,related-to,T1588.005,Obtain Capabilities: Exploits,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1091,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.006,Obtain Capabilities: Vulnerabilities,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1092,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.006,Obtain Capabilities: Vulnerabilities,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1093,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.007,Artificial Intelligence,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1094,veris,1.4.0,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.007,Artificial Intelligence,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1095,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1589,Gather Victim Identity Information,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1096,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1589.001,Gather Victim Identity Information: Credentials,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1097,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1589.002,Gather Victim Identity Information: Email Addresses,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1098,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1589.003,Gather Victim Identity Information: Employee Names,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1099,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590,Gather Victim Network Information,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1100,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.001,Gather Victim Network Information: Domain Properties,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1101,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.002,Gather Victim Network Information: DNS,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1102,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.003,Gather Victim Network Information: Network Trust Dependencies,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1103,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.004,Gather Victim Network Information: Network Topology,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1104,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.005,Gather Victim Network Information: IP Addresses,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1105,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.006,Gather Victim Network Information: Network Security Appliances,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1106,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592,Gather Victim Host Information,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1107,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592.001,Gather Victim Host Information: Hardware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1108,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592.002,Gather Victim Host Information: Software,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1109,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592.003,Gather Victim Host Information: Firmware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1110,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592.004,Gather Victim Host Information: Client Configurations,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1111,veris,1.4.0,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1595,Active Scanning,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1112,veris,1.4.0,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1595.001,Active Scanning: Scanning IP Blocks,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1113,veris,1.4.0,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1595.002,Active Scanning: Vulnerability Scanning,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1114,veris,1.4.0,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1595.002,Active Scanning: Vulnerability Scanning,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1115,veris,1.4.0,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1598,Phishing for Information,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1116,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1598,Phishing for Information,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1117,veris,1.4.0,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1598.001,Phishing for Information: Spearphishing Service,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1118,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1598.001,Phishing for Information: Spearphishing Service,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1119,veris,1.4.0,action.malware,action.malware.vector.Email attachment,Email via user-executed attachment. Child of 'Email',related-to,T1598.002,Phishing for Information: Spearphishing Attachment,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1120,veris,1.4.0,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1598.002,Phishing for Information: Spearphishing Attachment,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1121,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1598.002,Phishing for Information: Spearphishing Attachment,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1122,veris,1.4.0,action.malware,action.malware.vector.Email link,Email via embedded link. Child of 'Email',related-to,T1598.003,Phishing for Information: Spearphishing Link,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1123,veris,1.4.0,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1598.003,Phishing for Information: Spearphishing Link,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1124,veris,1.4.0,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1598.003,Phishing for Information: Spearphishing Link,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1125,veris,1.4.0,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1598.004,Phishing for Information: Spearphishing Voice,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1126,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1599,Network Boundry Bridging,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1127,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1599.001,Network Boundry Bridging: Network Address Translation Traversal,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1128,veris,1.4.0,action.hacking,action.hacking.variety.Cryptanalysis,Cryptanalysis. Child of 'Exploit vuln'.,related-to,T1600,Weaken Encryption,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1129,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1600,Weaken Encryption,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1130,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1600.001,Weaken Encryption: Reduce Key Space,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1131,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1600.002,Weaken Encryption: Disable Crypto Hardware,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1132,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1601,Modify System Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1133,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Software installation,Software installation or code modification,related-to,T1601,Modify System Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1134,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1601.001,Modify System Image: Patch System Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1135,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Software installation,Software installation or code modification,related-to,T1601.001,Modify System Image: Patch System Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1136,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1556.008,Network Provider DLL,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1137,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify privileges,Modified privileges or permissions,related-to,T1556.008,Network Provider DLL,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1138,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify configuration,Modified configuration or services,related-to,T1556.009,Conditional Access Policies,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1139,veris,1.4.0,attribute.integrity,attribute.integrity.variety.Modify privileges,Modified privileges or permissions,related-to,T1556.009,Conditional Access Policies,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1140,veris,1.4.0,action.malware,action.malware.variety.Disable controls,Disable or interfere with security controls,related-to,T1601.002,Modify System Image: Downgrade System Image,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1141,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1602,Data from Configuration Repository,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1142,veris,1.4.0,action.malware,action.malware.variety.Capture stored data,Capture data stored on system disk,related-to,T1602,Data from Configuration Repository,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1143,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1602,Data from Configuration Repository,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1144,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1602.001,Data from Configuration Repository: SNMP (MIB Dump),16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1145,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1602.001,Data from Configuration Repository: SNMP (MIB Dump),16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1146,veris,1.4.0,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1602.002,Data from Configuration Repository: Network Device Configuration Dump,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1147,veris,1.4.0,attribute.confidentiality,attribute.confidentiality.data_disclosure,,related-to,T1602.002,Data from Configuration Repository: Network Device Configuration Dump,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1148,veris,1.4.0,action.hacking,action.hacking.variety.Session prediction,Credential or session prediction. Child of 'Exploit vuln'.,related-to,T1606,Forge Web Credentials,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1149,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1606,Forge Web Credentials,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1150,veris,1.4.0,action.hacking,action.hacking.variety.Session prediction,Credential or session prediction. Child of 'Exploit vuln'.,related-to,T1606.001,Forge Web Credentials: Web Cookies,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
1151,veris,1.4.0,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1606.001,Forge Web Credentials: Web Cookies,16.1,enterprise,,,,[],,,01/23/2025,01/23/2025
