,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,tlctc_object_id,tlctc_object_name,tlctc_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
249,veris,1.4.1,action.environmental,action.environmental.variety.Leak,Water leak,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Leak'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
250,veris,1.4.1,action.environmental,action.environmental.variety.Lightning,Lightning,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Lightning'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
251,veris,1.4.1,action.environmental,action.environmental.variety.Meteorite,Meteorite,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Meteorite'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
252,veris,1.4.1,action.environmental,action.environmental.variety.Particulates,"Particulate matter (e.g., dust, smoke)",no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Particulates'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
253,veris,1.4.1,action.environmental,action.environmental.variety.Pathogen,Pathogen,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Pathogen'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
254,veris,1.4.1,action.environmental,action.environmental.variety.Power failure,Power failure or fluctuation,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Power failure'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
255,veris,1.4.1,action.environmental,action.environmental.variety.Temperature,Extreme temperature,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Temperature'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
256,veris,1.4.1,action.environmental,action.environmental.variety.Tornado,Tornado,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Tornado'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
257,veris,1.4.1,action.environmental,action.environmental.variety.Tsunami,Tsunami,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Tsunami'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
258,veris,1.4.1,action.environmental,action.environmental.variety.Vermin,Vermin,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Vermin'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
259,veris,1.4.1,action.environmental,action.environmental.variety.Volcano,Volcanic eruption,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Volcano'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
260,veris,1.4.1,action.environmental,action.environmental.variety.Wind,Wind,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Wind'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
261,veris,1.4.1,action.environmental,action.environmental.variety.Other,Other,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Other'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
262,veris,1.4.1,action.environmental,action.environmental.variety.Unknown,Unknown,no-cluster,none,operational risk: failure,2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","partition row: failure; Axiom II; An external event without an actor ('Unknown'): the Failure row of the cause-side partition, operational or continuity risk, no cluster. TLCTC scopes to interactions between systems and actors (Axiom II).",TLCTC Project,2026-09-18,2026-09-18
263,veris,1.4.1,action.hacking,action.hacking.result.Infiltrate,The hacking action resulted in additional security access,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Infiltrate' describes what the hacking action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
264,veris,1.4.1,action.hacking,action.hacking.result.Exfiltrate,The hacking action exfiltrated data from the victim,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Exfiltrate' describes what the hacking action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
265,veris,1.4.1,action.hacking,action.hacking.result.Elevate,The hacking action resulted in additional security permissions,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Elevate' describes what the hacking action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
266,veris,1.4.1,action.hacking,action.hacking.result.Lateral movement,The hacking action used security access or permissions already acuired,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Lateral movement' describes what the hacking action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
267,veris,1.4.1,action.hacking,action.hacking.result.Deploy payload,"e.g. cryptomining, ransomware, etc",outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Deploy payload' describes what the hacking action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
268,veris,1.4.1,action.hacking,action.hacking.result.Persist,The action resulted in some form of persistence on the system,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Persist' describes what the hacking action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
269,veris,1.4.1,action.hacking,action.hacking.result.Other,The result of the hacking action is not listed,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Other' describes what the hacking action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
270,veris,1.4.1,action.hacking,action.hacking.result.Unknown,The result of the hacking action is unknown,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Unknown' describes what the hacking action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
271,veris,1.4.1,action.hacking,action.hacking.result.NA,The hacking action did not have a result,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'NA' describes what the hacking action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
272,veris,1.4.1,action.malware,action.malware.result.Infiltrate,The malware action resulted in additional security access,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Infiltrate' describes what the malware action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
273,veris,1.4.1,action.malware,action.malware.result.Exfiltrate,The malware action exfiltrated data from the victim,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Exfiltrate' describes what the malware action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
274,veris,1.4.1,action.malware,action.malware.result.Elevate,The malware action resulted in additional security permissions,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Elevate' describes what the malware action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
275,veris,1.4.1,action.malware,action.malware.result.Lateral movement,The malware action used security access or permissions already acuired,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Lateral movement' describes what the malware action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
276,veris,1.4.1,action.malware,action.malware.result.Deploy payload,"e.g. cryptomining, ransomware, etc",outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Deploy payload' describes what the malware action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
277,veris,1.4.1,action.malware,action.malware.result.Persist,The action resulted in some form of persistence on the system,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Persist' describes what the malware action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
278,veris,1.4.1,action.malware,action.malware.result.Other,The result of the malware action is not listed,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Other' describes what the malware action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
279,veris,1.4.1,action.malware,action.malware.result.Unknown,The result of the malware action is unknown,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Unknown' describes what the malware action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
280,veris,1.4.1,action.malware,action.malware.result.NA,The malware action did not have a result,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'NA' describes what the malware action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
281,veris,1.4.1,action.social,action.social.result.Infiltrate,The social action resulted in additional security access,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Infiltrate' describes what the social action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
282,veris,1.4.1,action.social,action.social.result.Exfiltrate,The social action exfiltrated data from the victim,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Exfiltrate' describes what the social action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
283,veris,1.4.1,action.social,action.social.result.Elevate,The social action resulted in additional security permissions,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Elevate' describes what the social action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
284,veris,1.4.1,action.social,action.social.result.Lateral movement,The social action used security access or permissions already acuired,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Lateral movement' describes what the social action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
285,veris,1.4.1,action.social,action.social.result.Deploy payload,"e.g. cryptomining, ransomware, etc",outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Deploy payload' describes what the social action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
286,veris,1.4.1,action.social,action.social.result.Persist,The action resulted in some form of persistence on the system,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Persist' describes what the social action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
287,veris,1.4.1,action.social,action.social.result.Other,The result of the social action is not listed,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Other' describes what the social action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
288,veris,1.4.1,action.social,action.social.result.Unknown,The result of the social action is unknown,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Unknown' describes what the social action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
289,veris,1.4.1,action.social,action.social.result.NA,The social action did not have a result,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'NA' describes what the social action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
290,veris,1.4.1,action.misuse,action.misuse.result.Infiltrate,Do not use. Misuse inherently implies having permission so none can be gained.,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Infiltrate' describes what the misuse action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
291,veris,1.4.1,action.misuse,action.misuse.result.Exfiltrate,The misuse action exfiltrated data from the victim,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Exfiltrate' describes what the misuse action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
292,veris,1.4.1,action.misuse,action.misuse.result.Elevate,Do not use. Misuse inherently implies having permission so none can be elevated.,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Elevate' describes what the misuse action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
293,veris,1.4.1,action.misuse,action.misuse.result.Lateral movement,The misuse action used security access or permissions already acuired,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Lateral movement' describes what the misuse action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
294,veris,1.4.1,action.misuse,action.misuse.result.Deploy payload,"e.g. cryptomining, ransomware, etc",outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Deploy payload' describes what the misuse action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
295,veris,1.4.1,action.misuse,action.misuse.result.Persist,The action resulted in some form of persistence on the system,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Persist' describes what the misuse action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
296,veris,1.4.1,action.misuse,action.misuse.result.Other,The result of the misuse action is not listed,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Other' describes what the misuse action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
297,veris,1.4.1,action.misuse,action.misuse.result.Unknown,The result of the misuse action is unknown,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Unknown' describes what the misuse action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
298,veris,1.4.1,action.misuse,action.misuse.result.NA,The misuse action did not have a result,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'NA' describes what the misuse action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
299,veris,1.4.1,action.physical,action.physical.result.Infiltrate,The physical action resulted in additional security access,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Infiltrate' describes what the physical action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
300,veris,1.4.1,action.physical,action.physical.result.Exfiltrate,The physical action exfiltrated data from the victim,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Exfiltrate' describes what the physical action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
301,veris,1.4.1,action.physical,action.physical.result.Elevate,The physical action resulted in additional security permissions,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Elevate' describes what the physical action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
302,veris,1.4.1,action.physical,action.physical.result.Lateral movement,The physical action used security access or permissions already acuired,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Lateral movement' describes what the physical action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
303,veris,1.4.1,action.physical,action.physical.result.Deploy payload,"e.g. cryptomining, ransomware, etc",outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Deploy payload' describes what the physical action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
304,veris,1.4.1,action.physical,action.physical.result.Persist,The action resulted in some form of persistence on the system,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Persist' describes what the physical action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
305,veris,1.4.1,action.physical,action.physical.result.Other,The result of the physical action is not listed,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Other' describes what the physical action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
306,veris,1.4.1,action.physical,action.physical.result.Unknown,The result of the physical action is unknown,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Unknown' describes what the physical action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
307,veris,1.4.1,action.physical,action.physical.result.NA,The physical action did not have a result,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'NA' describes what the physical action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
308,veris,1.4.1,action.unknown,action.unknown.result.Infiltrate,The environmental action resulted in additional security access,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Infiltrate' describes what the unknown action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
309,veris,1.4.1,action.unknown,action.unknown.result.Exfiltrate,The environmental action exfiltrated data from the victim,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Exfiltrate' describes what the unknown action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
310,veris,1.4.1,action.unknown,action.unknown.result.Elevate,The environmental action resulted in additional security permissions,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Elevate' describes what the unknown action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
311,veris,1.4.1,action.unknown,action.unknown.result.Lateral movement,The environmental action used security access or permissions already acuired,outcome,none,outcome (Axiom III),2.5,all,,,,"[""https://www.tlctc.net"",""https://github.com/Barnes70/TLCTC/tree/main/mappings/veris"",""https://doi.org/10.5281/zenodo.20633176""]","'Lateral movement' describes what the unknown action achieved, not the generic vulnerability it exploited; outcomes are not classification inputs (Axiom III).",TLCTC Project,2026-09-18,2026-09-18
